ID (2.5Hz), Container1 X, Container1 Y, Container2 X, Container2 Y, Container3 X, Container3 Y, Container4 X, Container4 Y, Container5 X, Container5 Y, Pen1 X, Pen1 Y, Pen2 X, Pen2 Y;
0, 0.937276661396, 0.352753341198, 0.502735972404, 0.308885514736, 0.81427270174, 0.373751431704, 0.639964520931, 0.352711439133, 0.217305570841, 0.0466071330011, 0.298071712255, 0.153343454003, , ;
1, 0.937284290791, 0.352749139071, 0.502262115479, 0.30894818902, 0.814252197742, 0.373761683702, 0.639960825443, 0.352710515261, 0.217134639621, 0.0467118695378, 0.297998934984, 0.153251215816, , ;
2, 0.937256038189, 0.352730959654, 0.502573788166, 0.308881938457, 0.814127802849, 0.37369543314, 0.639928281307, 0.352698534727, 0.217165544629, 0.0466720722616, 0.298090934753, 0.153357386589, , ;
3, 0.937269568443, 0.352727204561, 0.502675056458, 0.308979868889, 0.814208447933, 0.373778104782, 0.639921545982, 0.352718651295, 0.217119932175, 0.04671831429, 0.298135608435, 0.153530627489, , ;
4, 0.937932729721, 0.352498322725, 0.502662420273, 0.308966845274, 0.81426525116, 0.373760461807, 0.63995963335, 0.352710574865, 0.217344179749, 0.0465754345059, 0.298253834248, 0.153414294124, , ;
5, 0.937297821045, 0.352770447731, 0.502587556839, 0.308975785971, 0.814250767231, 0.37378719449, 0.639923095703, 0.352821916342, 0.217284917831, 0.04664831236, 0.298672556877, 0.152575597167, , ;
6, 0.937397658825, 0.352672994137, 0.502616465092, 0.308950990438, 0.814291715622, 0.373770624399, 0.639960825443, 0.352806687355, 0.217384904623, 0.0465822555125, 0.298184067011, 0.153715595603, , ;
7, 0.937271893024, 0.352800965309, 0.502640604973, 0.308986246586, 0.814270436764, 0.373787969351, 0.639976143837, 0.35273745656, 0.216903403401, 0.0475815795362, 0.297986328602, 0.153503373265, , ;
8, 0.937230110168, 0.352777332067, 0.502698600292, 0.308859199286, 0.814257204533, 0.373729795218, 0.639971196651, 0.35266828537, 0.217333629727, 0.046565271914, 0.298050552607, 0.153347834945, , ;
9, 0.937222003937, 0.352401763201, 0.502630352974, 0.308992683887, 0.814228117466, 0.373775213957, 0.639912903309, 0.352738320827, 0.217203468084, 0.046682998538, 0.29793292284, 0.15350496769, , ;
