ID (2.5Hz), Table X, Table Y, Connector1 X, Connector1 Y, Connector2 X, Connector2 Y, Connector3 X, Connector3 Y, Connector4 X, Connector4 Y, Leg1 X, Leg1 Y, Leg2 X, Leg2 Y, Leg3 X, Leg3 Y, Leg4 X, Leg4 Y;
0, 0.703253269196, 0.187314152718, 0.853253269196, 0.277314152718, 0.553253269196, 0.277314152718, 0.553253269196, 0.0973141527176, 0.853253269196, 0.0973141527176, 1.05782461166, 0.338052481413, 1.05599617958, 0.152287572622, 1.04504907131, 0.26213774085, 1.03703701496, 0.0725450962782;
1, 0.703226387501, 0.187401264906, 0.853226387501, 0.277401264906, 0.553226387501, 0.277401264906, 0.553226387501, 0.0974012649059, 0.853226387501, 0.0974012649059, 1.05781757832, 0.337178021669, 1.05637133121, 0.152289256454, 1.04505872726, 0.262124508619, 1.03704285622, 0.0725424736738;
2, 0.70324742794, 0.187227770686, 0.85324742794, 0.277227770686, 0.55324742794, 0.277227770686, 0.55324742794, 0.0972277706861, 0.85324742794, 0.0972277706861, 1.05776429176, 0.337265133858, 1.05666697025, 0.15267521143, 1.04505157471, 0.262124508619, 1.03703796864, 0.0725399702787;
3, 0.703241288662, 0.187279239297, 0.853241288662, 0.277279239297, 0.553241288662, 0.277279239297, 0.553241288662, 0.0972792392969, 0.853241288662, 0.0972792392969, 1.05771017075, 0.337377458811, 1.05584275723, 0.152346313, 1.04505002499, 0.262111008167, 1.03702259064, 0.0725367367268;
4, 0.703225135803, 0.187415376306, 0.853225135803, 0.277415376306, 0.553225135803, 0.277415376306, 0.553225135803, 0.0974153763056, 0.853225135803, 0.0974153763056, 1.0577660799, 0.337136209011, 1.05612945557, 0.152173444629, 1.04503774643, 0.262129187584, 1.03701996803, 0.0725351050496;
5, 0.703212678432, 0.187266260386, 0.853212678432, 0.277266260386, 0.553212678432, 0.277266260386, 0.553212678432, 0.0972662603855, 0.853212678432, 0.0972662603855, 1.05776917934, 0.337132126093, 1.05602908134, 0.152177527547, 1.04502916336, 0.262125521898, 1.03701496124, 0.0725310519338;
6, 0.703243494034, 0.187365725636, 0.853243494034, 0.277365725636, 0.553243494034, 0.277365725636, 0.553243494034, 0.0973657256365, 0.853243494034, 0.0973657256365, 1.05776751041, 0.337209969759, 1.05607843399, 0.15219001472, 1.04504394531, 0.262120872736, 1.03702950478, 0.0725408270955;
7, 0.703183889389, 0.187231957912, 0.853183889389, 0.277231957912, 0.553183889389, 0.277231957912, 0.553183889389, 0.0972319579124, 0.853183889389, 0.0972319579124, 1.05780184269, 0.337153285742, 1.0566188097, 0.151883751154, 1.04503905773, 0.262125462294, 1.03702509403, 0.0725330412388;
8, 0.703320086002, 0.187370032072, 0.853320086002, 0.277370032072, 0.553320086002, 0.277370032072, 0.553320086002, 0.0973700320721, 0.853320086002, 0.0973700320721, 1.05781626701, 0.337140977383, 1.05639255047, 0.152303576469, 1.04506719112, 0.262174546719, 1.03978729248, 0.0745168328285;
9, 0.703249871731, 0.187193855643, 0.853249871731, 0.277193855643, 0.553249871731, 0.277193855643, 0.553249871731, 0.0971938556433, 0.853249871731, 0.0971938556433, 1.0578122139, 0.3370411098, 1.05607640743, 0.152323812246, 1.04504859447, 0.262116253376, 0.854135215282, 0.0707041919231;
