ID (2.5Hz), Table X, Table Y, Connector1 X, Connector1 Y, Connector2 X, Connector2 Y, Connector3 X, Connector3 Y, Connector4 X, Connector4 Y, Leg1 X, Leg1 Y, Leg2 X, Leg2 Y, Leg3 X, Leg3 Y, Leg4 X, Leg4 Y;
0, 0.73579955101, 0.1893376261, 0.88579955101, 0.2793376261, 0.58579955101, 0.2793376261, 0.58579955101, 0.0993376260996, 0.88579955101, 0.0993376260996, 0.350473761559, 0.0481967516243, 1.13111650944, 0.328307151794, 0.343356430531, 0.328627645969, 1.10518670082, 0.0752438679338;
1, 0.735827386379, 0.189579054713, 0.885827386379, 0.279579054713, 0.585827386379, 0.279579054713, 0.585827386379, 0.0995790547132, 0.885827386379, 0.0995790547132, 0.350475102663, 0.048265658319, 1.13113033772, 0.32829579711, 0.343324333429, 0.328748881817, 1.10520040989, 0.0752325952053;
2, 0.7359136343, 0.189546406269, 0.8859136343, 0.279546406269, 0.5859136343, 0.279546406269, 0.5859136343, 0.0995464062691, 0.8859136343, 0.0995464062691, 0.350396901369, 0.0481962040067, 1.13098180294, 0.328295737505, 0.343285232782, 0.328773111105, 1.1051081419, 0.075241997838;
3, 0.735519051552, 0.189469411969, 0.885519051552, 0.279469411969, 0.585519051552, 0.279469411969, 0.585519051552, 0.0994694119692, 0.885519051552, 0.0994694119692, 0.350360006094, 0.0483004711568, 1.13093495369, 0.328290104866, 0.343174338341, 0.328641563654, 1.10507380962, 0.0752516239882;
4, 0.735777556896, 0.189558386803, 0.885777556896, 0.279558386803, 0.585777556896, 0.279558386803, 0.585777556896, 0.0995583868027, 0.885777556896, 0.0995583868027, 0.350411534309, 0.0482447706163, 1.13096344471, 0.328287512064, 0.343107253313, 0.328623890877, 1.10510444641, 0.0752414092422;
5, 0.735892117023, 0.189448267221, 0.885892117023, 0.279448267221, 0.585892117023, 0.279448267221, 0.585892117023, 0.0994482672215, 0.885892117023, 0.0994482672215, 0.350439697504, 0.0483178310096, 1.13101291656, 0.32829901576, 0.343146443367, 0.328642010689, 1.10515916348, 0.0752441063523;
6, 0.735950171947, 0.189555689692, 0.885950171947, 0.279555689692, 0.585950171947, 0.279555689692, 0.585950171947, 0.0995556896925, 0.885950171947, 0.0995556896925, 0.35044208169, 0.0482272803783, 1.13100469112, 0.328282207251, 0.343196570873, 0.328727453947, 1.10513436794, 0.0752321705222;
7, 0.735885739326, 0.189540416002, 0.885885739326, 0.279540416002, 0.585885739326, 0.279540416002, 0.585885739326, 0.0995404160023, 0.885885739326, 0.0995404160023, 0.350409269333, 0.0482817664742, 1.13097047806, 0.328327953815, 0.343179941177, 0.328674972057, 1.10509848595, 0.0752900391817;
8, 0.735852479935, 0.18957041204, 0.885852479935, 0.27957041204, 0.585852479935, 0.27957041204, 0.585852479935, 0.0995704120398, 0.885852479935, 0.0995704120398, 0.350403338671, 0.0482309423387, 1.13099813461, 0.328296005726, 0.343283355236, 0.328683435917, 1.10512435436, 0.0752496942878;
9, 0.735904693604, 0.189509913325, 0.885904693604, 0.279509913325, 0.585904693604, 0.279509913325, 0.585904693604, 0.0995099133253, 0.885904693604, 0.0995099133253, 0.349575787783, 0.0576583817601, 1.13095319271, 0.328282624483, 0.343190312386, 0.328687995672, 1.10509538651, 0.0752380415797;
10, 0.735808253288, 0.189699441195, 0.885808253288, 0.279699441195, 0.585808253288, 0.279699441195, 0.585808253288, 0.0996994411945, 0.885808253288, 0.0996994411945, 0.478461891413, 0.076423920691, 1.13100683689, 0.328339755535, 0.343307048082, 0.328742563725, 1.10515224934, 0.0752754360437;
11, 0.735861718655, 0.18940654397, 0.885861718655, 0.27940654397, 0.585861718655, 0.27940654397, 0.585861718655, 0.0994065439701, 0.885861718655, 0.0994065439701, 0.607828676701, 0.0792277306318, 1.1309684515, 0.328281253576, 0.343341499567, 0.328731119633, 1.10509562492, 0.0752309933305;
12, 0.7357442379, 0.189519494772, 0.8857442379, 0.279519494772, 0.5857442379, 0.279519494772, 0.5857442379, 0.099519494772, 0.8857442379, 0.099519494772, 0.582058131695, 0.0945427417755, 1.13105368614, 0.328358799219, 0.34355199337, 0.328608155251, 1.10516250134, 0.0753105282784;
13, 0.735603928566, 0.189144328237, 0.885603928566, 0.279144328237, 0.585603928566, 0.279144328237, 0.585603928566, 0.0991443282366, 0.885603928566, 0.0991443282366, 0.579041540623, 0.0947057828307, 1.13096344471, 0.328308671713, 0.343199074268, 0.32857760787, 1.10510075092, 0.0752695575356;
14, 0.735444903374, 0.189629405737, 0.885444903374, 0.279629405737, 0.585444903374, 0.279629405737, 0.585444903374, 0.0996294057369, 0.885444903374, 0.0996294057369, 0.580177426338, 0.0948909595609, 1.13086366653, 0.328274548054, 0.342926323414, 0.328788369894, 1.10499227047, 0.075244627893;
15, 0.735564053059, 0.189381048083, 0.885564053059, 0.279381048083, 0.585564053059, 0.279381048083, 0.585564053059, 0.0993810480833, 0.885564053059, 0.0993810480833, 0.580332219601, 0.0952192991972, 1.13095927238, 0.328305155039, 0.343188554049, 0.328661113977, 1.10509967804, 0.0752625465393;
16, 0.735605716705, 0.189395546913, 0.885605716705, 0.279395546913, 0.585605716705, 0.279395546913, 0.585605716705, 0.0993955469131, 0.885605716705, 0.0993955469131, 0.580285489559, 0.0950010344386, 1.13116180897, 0.328284531832, 0.343245923519, 0.328619688749, 1.10522890091, 0.0752116963267;
17, 0.735691726208, 0.189775630832, 0.885691726208, 0.279775630832, 0.585691726208, 0.279775630832, 0.585691726208, 0.0997756308317, 0.885691726208, 0.0997756308317, 0.580443441868, 0.0950469151139, 1.1310557127, 0.328293919563, 0.343158394098, 0.328630149364, 1.10517692566, 0.0752348676324;
18, 0.736160933971, 0.189752221107, 0.886160933971, 0.279752221107, 0.586160933971, 0.279752221107, 0.586160933971, 0.0997522211075, 0.886160933971, 0.0997522211075, 0.580228626728, 0.0949907824397, 1.13096833229, 0.328248381615, 0.480576246977, 0.291041761637, 1.10510575771, 0.075208120048;
19, 0.736052393913, 0.18928194046, 0.886052393913, 0.27928194046, 0.586052393913, 0.27928194046, 0.586052393913, 0.0992819404602, 0.886052393913, 0.0992819404602, 0.580411493778, 0.0949047207832, 1.13081622124, 0.328194439411, 0.579113423824, 0.27617418766, 1.105001688, 0.0751414224505;
20, 0.735937535763, 0.189533352852, 0.885937535763, 0.279533352852, 0.585937535763, 0.279533352852, 0.585937535763, 0.0995333528519, 0.885937535763, 0.0995333528519, 0.579854846001, 0.0952546074986, 1.13086426258, 0.328381419182, 0.579122900963, 0.283336013556, 1.10500311852, 0.0753255039454;
21, 0.735657989979, 0.189302965999, 0.885657989979, 0.279302965999, 0.585657989979, 0.279302965999, 0.585657989979, 0.0993029659986, 0.885657989979, 0.0993029659986, 0.580322265625, 0.0950816571712, 1.13100934029, 0.328189760447, 0.59002918005, 0.277324914932, 1.10513675213, 0.0751392617822;
22, 0.735990822315, 0.189527377486, 0.885990822315, 0.279527377486, 0.585990822315, 0.279527377486, 0.585990822315, 0.0995273774862, 0.885990822315, 0.0995273774862, 0.580319523811, 0.0951742678881, 1.13107836246, 0.328376591206, 0.5901491642, 0.277525484562, 1.10521507263, 0.0753019228578;
23, 0.73594647646, 0.189453572035, 0.88594647646, 0.279453572035, 0.58594647646, 0.279453572035, 0.58594647646, 0.0994535720348, 0.88594647646, 0.0994535720348, 0.580499231815, 0.095103494823, 1.13098049164, 0.328275918961, 0.590070664883, 0.277446746826, 1.10512983799, 0.0752325206995;
24, 0.735892355442, 0.189502477646, 0.885892355442, 0.279502477646, 0.585892355442, 0.279502477646, 0.585892355442, 0.0995024776459, 0.885892355442, 0.0995024776459, 0.580402731895, 0.0953452214599, 1.13091444969, 0.328337579966, 0.59001404047, 0.277501523495, 1.10059583187, 0.0792964547873;
25, 0.736040055752, 0.189443439245, 0.886040055752, 0.279443439245, 0.586040055752, 0.279443439245, 0.586040055752, 0.0994434392452, 0.886040055752, 0.0994434392452, 0.580443561077, 0.0948132202029, 1.13100492954, 0.328308910131, 0.590108931065, 0.277460068464, 0.93504601717, 0.0757851153612;
26, 0.735950112343, 0.189442574978, 0.885950112343, 0.279442574978, 0.585950112343, 0.279442574978, 0.585950112343, 0.0994425749779, 0.885950112343, 0.0994425749779, 0.580458581448, 0.0950837135315, 1.13093280792, 0.328309684992, 0.590161383152, 0.277457088232, 0.874954760075, 0.108321860433;
27, 0.736156702042, 0.189464300871, 0.886156702042, 0.279464300871, 0.586156702042, 0.279464300871, 0.586156702042, 0.0994643008709, 0.886156702042, 0.0994643008709, 0.580475687981, 0.0950398892164, 1.13096773624, 0.328308045864, 0.59005343914, 0.277468651533, 0.880833745003, 0.105280853808;
28, 0.736118555069, 0.189425870776, 0.886118555069, 0.279425870776, 0.586118555069, 0.279425870776, 0.586118555069, 0.0994258707762, 0.886118555069, 0.0994258707762, 0.580274224281, 0.0950937122107, 1.13094961643, 0.328274577856, 0.590100288391, 0.277442634106, 0.880874812603, 0.105334460735;
29, 0.736218810081, 0.189457595348, 0.886218810081, 0.279457595348, 0.586218810081, 0.279457595348, 0.586218810081, 0.0994575953484, 0.886218810081, 0.0994575953484, 0.580434679985, 0.095129147172, 1.13099563122, 0.32833057642, 0.590142786503, 0.277515858412, 0.880939364433, 0.105414375663;
30, 0.736336529255, 0.189455404878, 0.886336529255, 0.279455404878, 0.586336529255, 0.279455404878, 0.586336529255, 0.0994554048777, 0.886336529255, 0.0994554048777, 0.580549776554, 0.0950861051679, 1.13108992577, 0.3282738626, 0.590138971806, 0.277473270893, 0.880998075008, 0.105392694473;
31, 0.736141204834, 0.189440786839, 0.886141204834, 0.279440786839, 0.586141204834, 0.279440786839, 0.586141204834, 0.0994407868385, 0.886141204834, 0.0994407868385, 0.580357789993, 0.0952847823501, 1.13099348545, 0.328320741653, 0.590108335018, 0.277503848076, 0.880969524384, 0.105425849557;
32, 0.73600935936, 0.189441934228, 0.88600935936, 0.279441934228, 0.58600935936, 0.279441934228, 0.58600935936, 0.0994419342279, 0.88600935936, 0.0994419342279, 0.580540716648, 0.0949643105268, 1.06123292446, 0.306996017694, 0.590066790581, 0.277493685484, 0.880938589573, 0.105419576168;
33, 0.736276626587, 0.18937407434, 0.886276626587, 0.27937407434, 0.586276626587, 0.27937407434, 0.586276626587, 0.0993740743399, 0.886276626587, 0.0993740743399, 0.58061760664, 0.0951429754496, 0.917716145515, 0.28827059269, 0.590216696262, 0.277494221926, 0.880983293056, 0.105431184173;
34, 0.73624008894, 0.189285978675, 0.88624008894, 0.279285978675, 0.58624008894, 0.279285978675, 0.58624008894, 0.0992859786749, 0.88624008894, 0.0992859786749, 0.580227255821, 0.0952438190579, 0.877480983734, 0.290045797825, 0.590455055237, 0.277874529362, 0.881142675877, 0.105715483427;
35, 0.736328959465, 0.189297378063, 0.886328959465, 0.279297378063, 0.586328959465, 0.279297378063, 0.586328959465, 0.0992973780632, 0.886328959465, 0.0992973780632, 0.580756008625, 0.0951443091035, 0.876465916634, 0.288418918848, 0.59041172266, 0.277627229691, 0.881247580051, 0.10549890995;
36, 0.736149311066, 0.189184993505, 0.886149311066, 0.279184993505, 0.586149311066, 0.279184993505, 0.586149311066, 0.0991849935055, 0.886149311066, 0.0991849935055, 0.579923152924, 0.0951697230339, 0.876089096069, 0.288393050432, 0.590008676052, 0.277631700039, 0.880822956562, 0.10552573204;
37, 0.735951602459, 0.189270332456, 0.885951602459, 0.279270332456, 0.585951602459, 0.279270332456, 0.585951602459, 0.0992703324556, 0.885951602459, 0.0992703324556, 0.579810023308, 0.0951415523887, 0.87599927187, 0.288410693407, 0.589938700199, 0.277626305819, 0.880710065365, 0.105510033667;
38, 0.736277103424, 0.189236566424, 0.886277103424, 0.279236566424, 0.586277103424, 0.279236566424, 0.586277103424, 0.0992365664244, 0.886277103424, 0.0992365664244, 0.580543875694, 0.0950608476996, 0.876258790493, 0.28833770752, 0.590254247189, 0.277605950832, 0.881099581718, 0.10549878329;
39, 0.736242353916, 0.189328595996, 0.886242353916, 0.279328595996, 0.586242353916, 0.279328595996, 0.586242353916, 0.0993285959959, 0.886242353916, 0.0993285959959, 0.580747008324, 0.0951637551188, 0.876379728317, 0.288309425116, 0.590398490429, 0.277610659599, 0.881233990192, 0.105481825769;
40, 0.736310422421, 0.189224407077, 0.886310422421, 0.279224407077, 0.586310422421, 0.279224407077, 0.586310422421, 0.0992244070768, 0.886310422421, 0.0992244070768, 0.58043885231, 0.0951595529914, 0.876187026501, 0.288322001696, 0.590175271034, 0.277612417936, 0.881031870842, 0.10550865531;
41, 0.736104309559, 0.18927423656, 0.886104309559, 0.27927423656, 0.586104309559, 0.27927423656, 0.586104309559, 0.0992742365599, 0.886104309559, 0.0992742365599, 0.579863965511, 0.0950641408563, 0.875988602638, 0.288350701332, 0.590004920959, 0.277623534203, 0.880774497986, 0.105499505997;
42, 0.736250340939, 0.189248457551, 0.886250340939, 0.279248457551, 0.586250340939, 0.279248457551, 0.586250340939, 0.099248457551, 0.886250340939, 0.099248457551, 0.580008387566, 0.0951606929302, 0.876191496849, 0.288286358118, 0.59011143446, 0.27762055397, 0.880923807621, 0.105504192412;
43, 0.736176550388, 0.189345568419, 0.886176550388, 0.279345568419, 0.586176550388, 0.279345568419, 0.586176550388, 0.0993455684185, 0.886176550388, 0.0993455684185, 0.580424845219, 0.0951502397656, 0.876280248165, 0.288331061602, 0.590296447277, 0.27760207653, 0.881154954433, 0.105502359569;
44, 0.736194610596, 0.189198762178, 0.886194610596, 0.279198762178, 0.586194610596, 0.279198762178, 0.586194610596, 0.0991987621784, 0.886194610596, 0.0991987621784, 0.580680668354, 0.0951448082924, 0.876166403294, 0.288260489702, 0.590261518955, 0.277616500854, 0.881128370762, 0.105508483946;
45, 0.73618209362, 0.189254105091, 0.88618209362, 0.279254105091, 0.58618209362, 0.279254105091, 0.58618209362, 0.0992541050911, 0.88618209362, 0.0992541050911, 0.580391705036, 0.0951371341944, 0.876137375832, 0.288322150707, 0.590115487576, 0.277624994516, 0.880930483341, 0.105511732399;
46, 0.736186861992, 0.189244657755, 0.886186861992, 0.279244657755, 0.586186861992, 0.279244657755, 0.586186861992, 0.0992446577549, 0.886186861992, 0.0992446577549, 0.580364227295, 0.095100261271, 0.876108169556, 0.288306623697, 0.590086221695, 0.277619421482, 0.880900323391, 0.105510890484;
47, 0.736233413219, 0.189219623804, 0.886233413219, 0.279219623804, 0.586233413219, 0.279219623804, 0.586233413219, 0.0992196238041, 0.886233413219, 0.0992196238041, 0.580700695515, 0.0952338129282, 0.876205801964, 0.288321644068, 0.590194404125, 0.277618944645, 0.881052970886, 0.105514474213;
