ID (2.5Hz), Container1 X, Container1 Y, Container2 X, Container2 Y, Container3 X, Container3 Y, Container4 X, Container4 Y, Container5 X, Container5 Y;
42, 0.734094381332, 0.218496695161, 0.78352278471, 0.254967182875, 1.02815413475, 0.200422748923, , , , ;
43, 0.734061717987, 0.218499228358, 0.78349083662, 0.254966616631, 1.02811717987, 0.200409501791, , , , ;
44, 0.734085917473, 0.218500509858, 0.783593773842, 0.255055367947, 1.02814519405, 0.200403258204, , , , ;
45, 0.734076321125, 0.218495711684, 0.783598005772, 0.255059987307, 1.02814567089, 0.200413510203, , , , ;
46, 0.734129846096, 0.218503937125, 0.783560991287, 0.255007833242, 1.02820146084, 0.200416147709, , , , ;
47, 0.73436743021, 0.218486428261, 0.783493995667, 0.255005210638, 1.02814149857, 0.200412720442, , , , ;
48, 0.734056949615, 0.218505248427, 0.783562600613, 0.25505015254, 1.02812719345, 0.20040923357, 1.01110649109, -0.17997802794, , ;
49, 0.734000742435, 0.218505099416, 0.783450245857, 0.255009591579, 1.0280623436, 0.200408712029, 0.915187656879, 0.125007331371, , ;
50, 0.73404186964, 0.218502551317, 0.783562242985, 0.255083799362, 1.02809429169, 0.200415745378, 0.905555665493, 0.147950083017, , ;
51, 0.734099984169, 0.218494921923, 0.78362929821, 0.255064845085, 1.02816259861, 0.200417265296, 0.905570626259, 0.147934034467, , ;
52, 0.734140574932, 0.218488305807, 0.783662259579, 0.255061328411, 1.02820825577, 0.200396031141, 0.9056173563, 0.147939816117, , ;
53, 0.734089672565, 0.21849372983, 0.783562958241, 0.255036562681, 0.905703127384, 0.148030519485, , , , ;
54, 0.733930945396, 0.218667000532, 0.783262789249, 0.255052924156, 0.839886128902, 0.20343580842, 0.905391693115, 0.147807404399, , ;
55, 0.733648121357, 0.218903258443, 0.783491611481, 0.25512355566, 0.905395627022, 0.149030014873, , , , ;
56, 0.905125796795, 0.148380085826, 0.783550322056, 0.255106419325, 0.79815864563, 0.225075528026, 0.733629226685, 0.218784987926, , ;
57, 0.905685544014, 0.148216336966, 0.78358232975, 0.2551433146, 0.79810154438, 0.224900066853, 0.733633518219, 0.218758523464, , ;
58, 0.905858039856, 0.148586422205, 0.783613145351, 0.255076527596, 0.79823923111, 0.224930092692, 0.733739256859, 0.218744322658, , ;
59, 0.905723571777, 0.148158848286, 0.783620119095, 0.255075067282, 0.798203468323, 0.224888131022, 0.733738124371, 0.218752384186, , ;
60, 0.905832111835, 0.148578330874, 0.783590197563, 0.255081862211, 0.798186540604, 0.224920302629, 0.733700752258, 0.218753501773, , ;
61, 0.905746519566, 0.1482616961, 0.783574283123, 0.255133867264, 0.798146545887, 0.224929526448, 0.733638107777, 0.218750789762, , ;
62, 0.90577173233, 0.148565620184, 0.783515870571, 0.255082756281, 0.798078358173, 0.224884092808, 0.733623504639, 0.218754425645, , ;
63, 0.9054890275, 0.1480448246, 0.783489406109, 0.255080133677, 0.798317551613, 0.224523425102, 0.733596801758, 0.218753412366, 0.496988236904, 0.10547119379;
64, 0.905686616898, 0.14821434021, 0.783542990685, 0.255109071732, 0.798618078232, 0.225023314357, 0.733618140221, 0.218747213483, 0.418320804834, 0.151331022382;
65, 0.905681729317, 0.148179754615, 0.78355973959, 0.255097746849, 0.798161387444, 0.224932268262, 0.733660101891, 0.218745917082, 0.418250143528, 0.151370689273;
66, 0.905830383301, 0.148281380534, 0.783638119698, 0.255142629147, 0.798179447651, 0.224908679724, 0.733695209026, 0.218745827675, 0.418372392654, 0.151335090399;
67, 0.878434002399, 0.172761291265, 0.783512711525, 0.255070626736, 0.798103511333, 0.224882945418, 0.733618617058, 0.218730673194, 0.418792665005, 0.151907980442;
68, 0.738426029682, 0.217124655843, 0.783574223518, 0.255139023066, 0.798421263695, 0.225113376975, 0.41843444109, 0.151363775134, 0.733579516411, 0.21857085824;
69, 0.735523283482, 0.228323072195, 0.783549904823, 0.25511354208, 0.79786169529, 0.225196495652, 0.41843906045, 0.151339888573, 0.733416080475, 0.218472748995;
70, 0.734286546707, 0.231001541018, 0.783633291721, 0.255160272121, 0.798055529594, 0.22530990839, 0.41817522049, 0.152548849583, 0.733613550663, 0.218635976315;
71, 0.734960854053, 0.233025163412, 0.784045517445, 0.256108254194, 0.418380469084, 0.150956630707, 0.733740389347, 0.218915015459, , ;
72, 0.735152363777, 0.227516382933, 0.783674180508, 0.255180448294, 0.41826274991, 0.150787785649, 0.733857929707, 0.218834266067, , ;
73, 0.734964549541, 0.217607587576, 0.782871842384, 0.255353063345, 0.418379753828, 0.151003703475, 0.736058652401, 0.213974803686, , ;
74, 0.733238279819, 0.223394691944, 0.782714903355, 0.25519528985, 0.41820153594, 0.150741890073, 0.734997034073, 0.213851749897, , ;
75, 0.734653055668, 0.228675886989, 0.782885491848, 0.255321413279, 0.418340861797, 0.150979533792, 0.734960734844, 0.214034944773, , ;
76, 0.733970463276, 0.228617846966, 0.783141732216, 0.255210876465, 0.418268769979, 0.150742292404, 0.735185146332, 0.21402695775, 0.793626725674, 0.241088226438;
77, 0.733969271183, 0.228640779853, 0.783048391342, 0.255136668682, 0.418217748404, 0.150710314512, 0.735161006451, 0.214069470763, 0.79361563921, 0.241128861904;
78, 0.734144151211, 0.228771299124, 0.783066093922, 0.255198836327, 0.418368130922, 0.150965407491, 0.735137701035, 0.214068636298, 0.793599784374, 0.241126328707;
79, 0.734082341194, 0.228530451655, 0.783097028732, 0.255199223757, 0.418316304684, 0.150830328465, 0.735172390938, 0.214070156217, 0.793623626232, 0.241124868393;
80, 0.733944892883, 0.228824838996, 0.783048391342, 0.255155473948, 0.419677019119, 0.151552379131, 0.735173165798, 0.214075058699, 0.793613135815, 0.241131201386;
81, 0.733841300011, 0.228558316827, 0.783105194569, 0.255241125822, 0.638423085213, 0.216876864433, 0.734852969646, 0.214041277766, 0.793573141098, 0.241119086742;
82, 0.734193980694, 0.22866332531, 0.783082783222, 0.255209594965, 0.792435109615, 0.239700004458, 0.735777437687, 0.214131295681, 0.793612658978, 0.241148725152;
83, 0.734281897545, 0.229472726583, 0.783047616482, 0.255174726248, 0.794519543648, 0.244132041931, 0.735757410526, 0.214139416814, 0.793699800968, 0.241227656603;
84, 0.734322428703, 0.229196161032, 0.783027350903, 0.255135685205, 0.793070852757, 0.247523471713, 0.735795617104, 0.21410048008, 0.793745517731, 0.241183936596;
85, 0.734347343445, 0.229425340891, 0.78306210041, 0.255218178034, 0.792952239513, 0.247689947486, 0.735167503357, 0.214103370905, 0.793705821037, 0.241249635816;
86, 0.734126031399, 0.229005724192, 0.782990515232, 0.255145996809, 0.792937457561, 0.247685372829, 0.735155105591, 0.214114442468, 0.793705284595, 0.241261646152;
87, 0.734066307545, 0.229322403669, 0.783052384853, 0.255290091038, 0.792928814888, 0.247803211212, 0.735128581524, 0.21417504549, 0.793685555458, 0.241332173347;
88, 0.734383225441, 0.229045107961, 0.783035337925, 0.255189985037, 0.792903006077, 0.247340634465, 0.735101401806, 0.214082658291, 0.793668210506, 0.241223797202;
89, 0.734084546566, 0.229098528624, 0.783050119877, 0.255222558975, 0.793129682541, 0.247173190117, 0.735140681267, 0.214125171304, 0.793707728386, 0.24126072228;
90, 0.734182953835, 0.229327172041, 0.783060133457, 0.255187928677, 0.792998611927, 0.247729197145, 0.735192239285, 0.214109554887, 0.793756783009, 0.241263866425;
91, 0.73416608572, 0.229259997606, 0.783065855503, 0.25517398119, 0.793017864227, 0.24767947197, 0.73520731926, 0.214113995433, 0.793784499168, 0.241263851523;
92, 0.734517753124, 0.229019463062, 0.783133924007, 0.25523519516, 0.793002665043, 0.247711136937, 0.735188126564, 0.214125111699, 0.793756902218, 0.241267219186;
93, 0.734152555466, 0.228963404894, 0.783100247383, 0.255235016346, 0.792970240116, 0.247708573937, 0.735175848007, 0.214113593102, 0.79373216629, 0.241251274943;
94, 0.734111011028, 0.229511260986, 0.783057868481, 0.255213111639, 0.79294770956, 0.247715339065, 0.735162615776, 0.214131295681, 0.793707251549, 0.241269037127;
95, 0.734121441841, 0.229004129767, 0.783085346222, 0.255237966776, 0.792948961258, 0.247727528214, 0.735151469707, 0.214120686054, 0.79369020462, 0.241266682744;
96, 0.734121203423, 0.229169026017, 0.783149659634, 0.255270630121, 0.792984902859, 0.247398793697, 0.735168278217, 0.214128196239, 0.79372137785, 0.241268604994;
97, 0.734257340431, 0.22946973145, 0.783040881157, 0.255148410797, 0.792986750603, 0.247715011239, 0.735192656517, 0.214124634862, 0.793754816055, 0.241266772151;
98, 0.734140217304, 0.229205355048, 0.783121168613, 0.255235105753, 0.793000936508, 0.247713848948, 0.735201716423, 0.214130967855, 0.793763995171, 0.241270020604;
99, 0.734242379665, 0.229463741183, 0.783059835434, 0.255179464817, 0.792992711067, 0.247720658779, 0.735186338425, 0.214119002223, 0.793748855591, 0.241277098656;
