ID (2.5Hz), Table X, Table Y, Connector1 X, Connector1 Y, Connector2 X, Connector2 Y, Connector3 X, Connector3 Y, Connector4 X, Connector4 Y, Leg1 X, Leg1 Y, Leg2 X, Leg2 Y, Leg3 X, Leg3 Y, Leg4 X, Leg4 Y;
32, , , , , , , , , , , 1.07392251492, -0.401330947876, , , 0.36082059145, 0.207099616528, 0.306785345078, 0.233135536313;
33, , , , , , , , , , , 0.617424547672, -0.212949678302, , , 0.360902667046, 0.207079380751, 0.306693375111, 0.23325279355;
34, , , , , , , , , , , 0.519105255604, -0.212575539947, , , 0.359899997711, 0.206234157085, 0.30649843812, 0.2333701998;
35, , , , , , , , , , , 0.542916893959, -0.211691811681, 0.395494014025, 0.241139888763, 0.360062450171, 0.205489680171, 0.306481897831, 0.233500525355;
36, , , , , , , , , , , 0.471396505833, -0.206864252687, 0.396921277046, 0.240854561329, 0.360204458237, 0.205430179834, 0.306419879198, 0.233715742826;
37, , , , , , , , , , , 0.397911399603, 0.241613611579, 0.184578925371, 0.0199351068586, 0.360181808472, 0.205585405231, 0.306250423193, 0.233948558569;
38, , , , , , , , , , , 0.397944152355, 0.241256505251, 0.239126428962, 0.262276232243, 0.360154151917, 0.205544069409, 0.305543988943, 0.234911099076;
39, , , , , , , , , , , 0.397929370403, 0.241443321109, 0.299356460571, 0.287000447512, 0.360052287579, 0.20552675426, 0.303591817617, 0.237561553717;
40, , , , , , , , , , , 0.397978633642, 0.241401091218, 0.295509189367, 0.290773242712, 0.360049545765, 0.205577254295, 0.303089350462, 0.237229242921;
41, , , , , , , , , , , 0.397696495056, 0.241072818637, 0.295009881258, 0.292515724897, 0.360096096992, 0.205581769347, 0.302750140429, 0.237614110112;
42, , , , , , , , , , , 0.397927165031, 0.241426751018, 0.294994592667, 0.29255142808, 0.360138207674, 0.205596283078, 0.3028909266, 0.237759634852;
43, , , , , , , , , , , 0.397911846638, 0.241363957524, 0.295013993979, 0.292575091124, 0.36019846797, 0.205448254943, 0.303270697594, 0.238178908825;
44, , , , , , , , , , , 0.397775441408, 0.241449072957, 0.294970929623, 0.292599111795, 0.360151737928, 0.205576583743, 0.303338766098, 0.238338246942;
45, , , , , , , , , , , 0.398057341576, 0.241274625063, 0.29497307539, 0.292649537325, 0.360142707825, 0.205566287041, 0.30315387249, 0.238439664245;
46, , , , , , , , , , , 0.397835731506, 0.241380229592, 0.29495087266, 0.292611539364, 0.360150754452, 0.205504104495, 0.303052425385, 0.238509014249;
47, 0.883872032166, 0.0267383027822, 1.03387203217, 0.116738302782, 0.733872032166, 0.116738302782, 0.733872032166, -0.0632616972178, 1.03387203217, -0.0632616972178, 0.397860616446, 0.241393998265, 0.294943392277, 0.292647451162, 0.360114425421, 0.205590367317, 0.302996456623, 0.23861014843;
48, 0.769689619541, 0.159579828382, 0.919689619541, 0.249579828382, 0.619689619541, 0.249579828382, 0.619689619541, 0.0695798283815, 0.919689619541, 0.0695798283815, 0.398034662008, 0.241168543696, 0.29488247633, 0.292593032122, 0.360053002834, 0.205347254872, 0.302760243416, 0.238606244326;
49, 0.758388221264, 0.1615485847, 0.908388221264, 0.2515485847, 0.608388221264, 0.2515485847, 0.608388221264, 0.0715485846996, 0.908388221264, 0.0715485846996, 0.397712260485, 0.241319000721, 0.295047312975, 0.292755037546, 0.360192388296, 0.205693051219, 0.302993237972, 0.238844305277;
50, 0.758197069168, 0.162651136518, 0.908197069168, 0.252651136518, 0.608197069168, 0.252651136518, 0.608197069168, 0.0726511365175, 0.908197069168, 0.0726511365175, 0.397545903921, 0.241275951266, 0.294917106628, 0.292900770903, 0.360017180443, 0.205463424325, 0.302628308535, 0.238868519664;
51, 0.757187128067, 0.162107661366, 0.907187128067, 0.252107661366, 0.607187128067, 0.252107661366, 0.607187128067, 0.0721076613665, 0.907187128067, 0.0721076613665, 0.397662043571, 0.241483420134, 0.294880628586, 0.29267796874, 0.3602232337, 0.205401524901, 0.302697300911, 0.238814979792;
52, 0.758714139462, 0.161390557885, 0.908714139462, 0.251390557885, 0.608714139462, 0.251390557885, 0.608714139462, 0.0713905578852, 0.908714139462, 0.0713905578852, 0.396688044071, 0.232715710998, 0.294929742813, 0.292793244123, 0.360492497683, 0.205899879336, 0.302638798952, 0.238844484091;
53, 0.759584784508, 0.1610750705, 0.909584784508, 0.2510750705, 0.609584784508, 0.2510750705, 0.609584784508, 0.0710750705004, 0.909584784508, 0.0710750705004, 0.796727180481, 0.164074972272, 0.294999718666, 0.292662918568, 0.36019963026, 0.205637633801, 0.302700430155, 0.238855585456;
54, 0.75932765007, 0.160637870431, 0.90932765007, 0.250637870431, 0.60932765007, 0.250637870431, 0.60932765007, 0.0706378704309, 0.90932765007, 0.0706378704309, 0.852629482746, 0.163987532258, 0.295048326254, 0.292827934027, 0.36014944315, 0.205803722143, 0.302700549364, 0.238983139396;
55, 0.759474217892, 0.160821840167, 0.909474217892, 0.250821840167, 0.609474217892, 0.250821840167, 0.609474217892, 0.070821840167, 0.909474217892, 0.070821840167, 0.852673232555, 0.163985460997, 0.295026928186, 0.29286044836, 0.360200971365, 0.205778062344, 0.302636772394, 0.238968238235;
56, 0.759459197521, 0.160796254873, 0.909459197521, 0.250796254873, 0.609459197521, 0.250796254873, 0.609459197521, 0.0707962548733, 0.909459197521, 0.0707962548733, 0.852619946003, 0.164145067334, 0.295028328896, 0.292764753103, 0.360172629356, 0.205700188875, 0.302643209696, 0.239020481706;
57, 0.759464144707, 0.160801336169, 0.909464144707, 0.250801336169, 0.609464144707, 0.250801336169, 0.609464144707, 0.0708013361692, 0.909464144707, 0.0708013361692, 0.852588534355, 0.16413167119, 0.294929087162, 0.292739152908, 0.360155671835, 0.205784678459, 0.302593111992, 0.238833576441;
58, 0.759480178356, 0.160831972957, 0.909480178356, 0.250831972957, 0.609480178356, 0.250831972957, 0.609480178356, 0.0708319729567, 0.909480178356, 0.0708319729567, 0.852607548237, 0.164254263043, 0.294945418835, 0.292907625437, 0.396987259388, 0.203643769026, 0.302654504776, 0.239141076803;
59, 0.76001060009, 0.159790977836, 0.91001060009, 0.249790977836, 0.61001060009, 0.249790977836, 0.61001060009, 0.0697909778357, 0.91001060009, 0.0697909778357, 0.852610230446, 0.163966462016, 0.294843673706, 0.292766809464, 0.628516972065, 0.122063979506, 0.302656054497, 0.239042401314;
60, 0.759894728661, 0.160682842135, 0.909894728661, 0.250682842135, 0.609894728661, 0.250682842135, 0.609894728661, 0.0706828421354, 0.909894728661, 0.0706828421354, 0.852534472942, 0.163989260793, 0.294872671366, 0.292699813843, 0.668907165527, 0.158745229244, 0.302525669336, 0.238833025098;
61, 0.759755790234, 0.160553470254, 0.909755790234, 0.250553470254, 0.609755790234, 0.250553470254, 0.609755790234, 0.0705534702539, 0.909755790234, 0.0705534702539, 0.852625250816, 0.163998886943, 0.294961631298, 0.292693346739, 0.669264018536, 0.158973515034, 0.302672803402, 0.239040598273;
62, 0.759717941284, 0.160776123405, 0.909717941284, 0.250776123405, 0.609717941284, 0.250776123405, 0.609717941284, 0.0707761234045, 0.909717941284, 0.0707761234045, 0.85271269083, 0.16397972405, 0.295114129782, 0.292772948742, 0.669325172901, 0.159017041326, 0.30272641778, 0.23911370337;
63, 0.759603202343, 0.160826444626, 0.909603202343, 0.250826444626, 0.609603202343, 0.250826444626, 0.609603202343, 0.0708264446259, 0.909603202343, 0.0708264446259, 0.852678000927, 0.163953214884, 0.295026421547, 0.292853325605, 0.669286429882, 0.159019991755, 0.302588194609, 0.239101096988;
64, 0.759730041027, 0.160644799471, 0.909730041027, 0.250644799471, 0.609730041027, 0.250644799471, 0.609730041027, 0.0706447994709, 0.909730041027, 0.0706447994709, 0.852619946003, 0.164052382112, 0.294898271561, 0.292706549168, 0.669253051281, 0.159010335803, 0.394259423018, 0.193019300699;
65, 0.759507358074, 0.160855442286, 0.909507358074, 0.250855442286, 0.609507358074, 0.250855442286, 0.609507358074, 0.0708554422855, 0.909507358074, 0.0708554422855, 0.852556347847, 0.164134562016, 0.294904112816, 0.292714864016, 0.669228732586, 0.159065321088, 0.635909557343, -0.00896981172264;
66, 0.75965410471, 0.160502746701, 0.90965410471, 0.250502746701, 0.60965410471, 0.250502746701, 0.60965410471, 0.0705027467012, 0.90965410471, 0.0705027467012, 0.852624297142, 0.163417160511, 0.295107245445, 0.292709708214, 0.669338703156, 0.158594489098, 0.645360410213, 0.0176588091999;
67, 0.75973457098, 0.160666331649, 0.90973457098, 0.250666331649, 0.60973457098, 0.250666331649, 0.60973457098, 0.0706663316488, 0.90973457098, 0.0706663316488, 0.852644920349, 0.163774952292, 0.294917076826, 0.29275816679, 0.669311821461, 0.158967971802, 0.649764239788, 0.0202977396548;
68, 0.759467303753, 0.160673722625, 0.909467303753, 0.250673722625, 0.609467303753, 0.250673722625, 0.609467303753, 0.0706737226248, 0.909467303753, 0.0706737226248, 0.852473676205, 0.16393007338, 0.294793248177, 0.292911380529, 0.669073462486, 0.158952847123, 0.649550437927, 0.0203351825476;
69, 0.759528875351, 0.161111533642, 0.909528875351, 0.251111533642, 0.609528875351, 0.251111533642, 0.609528875351, 0.0711115336418, 0.909528875351, 0.0711115336418, 0.85259437561, 0.163854777813, 0.294858813286, 0.292680084705, 0.669209182262, 0.158958911896, 0.649673044682, 0.0203626789153;
70, 0.760073363781, 0.160625323653, 0.910073363781, 0.250625323653, 0.610073363781, 0.250625323653, 0.610073363781, 0.0706253236532, 0.910073363781, 0.0706253236532, 0.88490998745, 0.0102268029004, 0.295007139444, 0.292740434408, 0.669309794903, 0.158955305815, 0.649856567383, 0.0203944817185;
71, 0.759479105473, 0.160483062267, 0.909479105473, 0.250483062267, 0.609479105473, 0.250483062267, 0.609479105473, 0.0704830622673, 0.909479105473, 0.0704830622673, 0.863279104233, 0.00860445387661, 0.294866234064, 0.292823493481, 0.669136106968, 0.158602312207, 0.649603486061, 0.0201426669955;
72, 0.759213447571, 0.160414293408, 0.909213447571, 0.250414293408, 0.609213447571, 0.250414293408, 0.609213447571, 0.0704142934084, 0.909213447571, 0.0704142934084, 0.861871540546, 0.00870733708143, 0.294998675585, 0.292659312487, 0.669310748577, 0.158802598715, 0.649745225906, 0.0202710982412;
73, 0.760091841221, 0.160943254828, 0.910091841221, 0.250943254828, 0.610091841221, 0.250943254828, 0.610091841221, 0.0709432548285, 0.910091841221, 0.0709432548285, 0.861911654472, 0.00907789170742, 0.295098662376, 0.29282656312, 0.669303357601, 0.159004673362, 0.649880766869, 0.0204922668636;
74, 0.759312093258, 0.160714387894, 0.909312093258, 0.250714387894, 0.609312093258, 0.250714387894, 0.609312093258, 0.0707143878937, 0.909312093258, 0.0707143878937, 0.861858189106, 0.00888257659972, 0.294890701771, 0.292757928371, 0.669264376163, 0.158913493156, 0.649857699871, 0.020430913195;
75, 0.759006023407, 0.160767525434, 0.909006023407, 0.250767525434, 0.609006023407, 0.250767525434, 0.609006023407, 0.0707675254345, 0.909006023407, 0.0707675254345, 0.861786186695, 0.00894274283201, 0.294890791178, 0.292686790228, 0.679907202721, 0.265747755766, 0.649807214737, 0.0204404275864;
76, 0.75871181488, 0.160958126187, 0.90871181488, 0.250958126187, 0.60871181488, 0.250958126187, 0.60871181488, 0.0709581261873, 0.90871181488, 0.0709581261873, 0.861555099487, 0.00929006747901, 0.295004785061, 0.292973279953, 0.634286522865, 0.287389725447, 0.649749040604, 0.0210974048823;
77, 0.758463263512, 0.163092821836, 0.908463263512, 0.253092821836, 0.608463263512, 0.253092821836, 0.608463263512, 0.0730928218365, 0.908463263512, 0.0730928218365, 0.861394524574, 0.00865284539759, 0.29507625103, 0.292607694864, 0.638885080814, 0.295583635569, 0.650075912476, 0.0204780101776;
78, 0.757466554642, 0.162016808987, 0.907466554642, 0.252016808987, 0.607466554642, 0.252016808987, 0.607466554642, 0.0720168089867, 0.907466554642, 0.0720168089867, 0.861810684204, 0.00896408967674, 0.294945150614, 0.292819321156, 0.638731360435, 0.29569837451, 0.64994174242, 0.0205838754773;
79, 0.758612930775, 0.162312820554, 0.908612930775, 0.252312820554, 0.608612930775, 0.252312820554, 0.608612930775, 0.0723128205538, 0.908612930775, 0.0723128205538, 0.861734747887, 0.00901855155826, 0.294870316982, 0.292872369289, 0.638610839844, 0.295641005039, 0.649824440479, 0.0205343402922;
80, 0.75955581665, 0.160375013947, 0.90955581665, 0.250375013947, 0.60955581665, 0.250375013947, 0.60955581665, 0.0703750139475, 0.90955581665, 0.0703750139475, 0.861792743206, 0.00905803963542, 0.294479608536, 0.294391036034, 0.638636469841, 0.295673280954, 0.649874567986, 0.0205444190651;
81, 0.758681178093, 0.162224203348, 0.908681178093, 0.252224203348, 0.608681178093, 0.252224203348, 0.608681178093, 0.0722242033482, 0.908681178093, 0.0722242033482, 0.861871778965, 0.00906398985535, 0.380588531494, 0.244532376528, 0.638733863831, 0.295660108328, 0.649978220463, 0.0205299220979;
82, 0.758157908916, 0.161504879594, 0.908157908916, 0.251504879594, 0.608157908916, 0.251504879594, 0.608157908916, 0.0715048795938, 0.908157908916, 0.0715048795938, 0.861799836159, 0.00883077643812, 0.743846595287, 0.0638916641474, 0.638814032078, 0.295743495226, 0.650784015656, 0.0202756747603;
83, 0.760060727596, 0.161592766643, 0.910060727596, 0.251592766643, 0.610060727596, 0.251592766643, 0.610060727596, 0.0715927666426, 0.910060727596, 0.0715927666426, 0.861737847328, 0.00905748456717, 0.832785785198, 0.254502803087, 0.638700008392, 0.295683950186, 0.649974286556, 0.020564340055;
84, 0.75989896059, 0.160373702645, 0.90989896059, 0.250373702645, 0.60989896059, 0.250373702645, 0.60989896059, 0.0703737026453, 0.90989896059, 0.0703737026453, 0.861802101135, 0.00918828509748, 0.850281953812, 0.312249034643, 0.638732492924, 0.295907407999, 0.649846971035, 0.0207746643573;
85, 0.758485615253, 0.163233026862, 0.908485615253, 0.253233026862, 0.608485615253, 0.253233026862, 0.608485615253, 0.0732330268621, 0.908485615253, 0.0732330268621, 0.861668586731, 0.00895229913294, 0.838558733463, 0.319346934557, 0.638542294502, 0.295778751373, 0.649720013142, 0.02071383968;
86, 0.75988638401, 0.160578519106, 0.90988638401, 0.250578519106, 0.60988638401, 0.250578519106, 0.60988638401, 0.0705785191059, 0.90988638401, 0.0705785191059, 0.861972630024, 0.00904490612447, 0.839501619339, 0.319379985332, 0.63887065649, 0.295733392239, 0.650187015533, 0.0206225290895;
87, 0.7598939538, 0.160397455096, 0.9098939538, 0.250397455096, 0.6098939538, 0.250397455096, 0.6098939538, 0.0703974550962, 0.9098939538, 0.0703974550962, 0.86140948534, 0.00883308518678, 0.839582383633, 0.319346934557, 0.638877749443, 0.295682162046, 0.650179445744, 0.0205973573029;
88, 0.759621441364, 0.160076022148, 0.909621441364, 0.250076022148, 0.609621441364, 0.250076022148, 0.609621441364, 0.0700760221481, 0.909621441364, 0.0700760221481, 0.861801862717, 0.00977415964007, 0.839313924313, 0.319380611181, 0.638609111309, 0.295734941959, 0.649907529354, 0.0206383466721;
89, 0.759521901608, 0.160924270749, 0.909521901608, 0.250924270749, 0.609521901608, 0.250924270749, 0.609521901608, 0.0709242707491, 0.909521901608, 0.0709242707491, 0.861476302147, 0.00892695505172, 0.839185416698, 0.319390118122, 0.638455450535, 0.29574739933, 0.649735033512, 0.0206386707723;
90, 0.759667277336, 0.160504072905, 0.909667277336, 0.250504072905, 0.609667277336, 0.250504072905, 0.609667277336, 0.0705040729046, 0.909667277336, 0.0705040729046, 0.861772119999, 0.00903247483075, 0.839413106441, 0.319388180971, 0.638643085957, 0.295733332634, 0.649934589863, 0.0206330493093;
91, 0.759853124619, 0.16105312109, 0.909853124619, 0.25105312109, 0.609853124619, 0.25105312109, 0.609853124619, 0.0710531210899, 0.909853124619, 0.0710531210899, 0.861948311329, 0.00907042436302, 0.839617967606, 0.31938996911, 0.638821542263, 0.295721590519, 0.650166094303, 0.020616017282;
92, 0.759769320488, 0.160524845123, 0.909769320488, 0.250524845123, 0.609769320488, 0.250524845123, 0.609769320488, 0.0705248451233, 0.909769320488, 0.0705248451233, 0.861874520779, 0.00902841519564, 0.839547693729, 0.319389432669, 0.638736069202, 0.295728862286, 0.650063693523, 0.020630678162;
93, 0.759561598301, 0.160456508398, 0.909561598301, 0.250456508398, 0.609561598301, 0.250456508398, 0.609561598301, 0.0704565083981, 0.909561598301, 0.0704565083981, 0.861678302288, 0.00910353381187, 0.839362025261, 0.319409072399, 0.638557493687, 0.295736461878, 0.649868249893, 0.0206494424492;
94, 0.759564518929, 0.160577788949, 0.909564518929, 0.250577788949, 0.609564518929, 0.250577788949, 0.609564518929, 0.070577788949, 0.909564518929, 0.070577788949, 0.861703574657, 0.00900205597281, 0.83936804533, 0.319399774075, 0.638560533524, 0.295737445354, 0.64987039566, 0.0206462331116;
95, 0.759739339352, 0.160810664296, 0.909739339352, 0.250810664296, 0.609739339352, 0.250810664296, 0.609739339352, 0.0708106642962, 0.909739339352, 0.0708106642962, 0.861857533455, 0.009068579413, 0.839536011219, 0.319387793541, 0.63870960474, 0.295729696751, 0.650050759315, 0.0206319019198;
96, 0.75977730751, 0.160402983427, 0.90977730751, 0.250402983427, 0.60977730751, 0.250402983427, 0.60977730751, 0.070402983427, 0.90977730751, 0.070402983427, 0.861897230148, 0.00906915031374, 0.839584946632, 0.319385260344, 0.638756930828, 0.295740276575, 0.650096654892, 0.0206255316734;
97, 0.759687781334, 0.160643219948, 0.909687781334, 0.250643219948, 0.609687781334, 0.250643219948, 0.609687781334, 0.0706432199478, 0.909687781334, 0.0706432199478, 0.86154460907, 0.00871719885617, 0.839470863342, 0.319382488728, 0.63861399889, 0.295708417892, 0.649915039539, 0.0206161085516;
