ID (2.5Hz), Container1 X, Container1 Y, Container2 X, Container2 Y, Container3 X, Container3 Y, Container4 X, Container4 Y, Container5 X, Container5 Y, Pen1 X, Pen1 Y, Pen2 X, Pen2 Y;
0, 0.696058452129, 0.366158604622, 0.346261948347, 0.186776205897, 0.932307422161, 0.381451547146, 0.1393468678, 0.121279142797, 0.519694328308, 0.355447769165, 0.997926414013, 0.409770697355, 0.75265198946, 0.413700014353;
1, 0.696048736572, 0.366170942783, 0.346252262592, 0.186787292361, 0.93234026432, 0.381472557783, 0.139328375459, 0.121283747256, 0.519683003426, 0.355461388826, 0.998019933701, 0.409812539816, 0.752504706383, 0.414068996906;
2, 0.69605332613, 0.366159528494, 0.346242547035, 0.186762481928, 0.932339012623, 0.38145801425, 0.139420196414, 0.12141777575, 0.519724905491, 0.355376958847, 0.998029887676, 0.409814447165, 0.752563893795, 0.414470642805;
3, 0.696057379246, 0.366164267063, 0.346236348152, 0.186758130789, 0.932309925556, 0.381462782621, 0.13932557404, 0.121283233166, 0.519693017006, 0.355448901653, 0.998036146164, 0.409673333168, 0.752499878407, 0.414295464754;
4, 0.696057915688, 0.366149961948, 0.346267640591, 0.186768442392, 0.932290971279, 0.381446242332, 0.1393532902, 0.121296785772, 0.519683003426, 0.355440855026, 0.997761487961, 0.410201191902, 0.75236415863, 0.414080321789;
5, 0.696043550968, 0.366165548563, 0.34624838829, 0.186792641878, 0.932310938835, 0.381462216377, 0.139428853989, 0.121410690248, 0.519667625427, 0.355452686548, 0.998019874096, 0.409821927547, 0.752614974976, 0.414288282394;
6, 0.69602894783, 0.366151571274, 0.346086859703, 0.186930149794, 0.932291984558, 0.381456047297, 0.139318004251, 0.121281810105, 0.519746184349, 0.355383723974, 0.997977256775, 0.409737169743, 0.752453923225, 0.414082676172;
7, 0.696014285088, 0.366166323423, 0.345959216356, 0.187046125531, 0.932311594486, 0.381494104862, 0.139305174351, 0.121302098036, 0.519689261913, 0.355455905199, 0.99796128273, 0.409774184227, 0.752409815788, 0.413825780153;
8, 0.696006417274, 0.36615806818, 0.345871657133, 0.187099575996, 0.932273447514, 0.381472021341, 0.139381989837, 0.121426396072, 0.519620060921, 0.355464398861, 0.998037219048, 0.409738183022, 0.75256228447, 0.413883507252;
9, 0.696008682251, 0.366162210703, 0.346215993166, 0.18678919971, 0.932262420654, 0.381457269192, 0.139389932156, 0.121408358216, 0.519624710083, 0.355451017618, 0.997936069965, 0.409794896841, 0.752503156662, 0.414313286543;
10, 0.696085333824, 0.366158336401, 0.346293151379, 0.186777189374, 0.93234026432, 0.381442934275, 0.139373958111, 0.121286474168, 0.520424127579, 0.355485916138, 0.997980415821, 0.409850090742, 0.752555251122, 0.414269626141;
11, 0.616016924381, 0.230172008276, 0.346256941557, 0.186781525612, 0.932287931442, 0.381453871727, 0.139337927103, 0.121286824346, 0.519657611847, 0.355454593897, 0.997958481312, 0.409692913294, 0.752573907375, 0.414171814919;
12, 0.628103494644, 0.0873680710793, 0.345952093601, 0.18685773015, 0.932304680347, 0.381450980902, 0.13941064477, 0.121411971748, 0.519640982151, 0.355456888676, 0.997971057892, 0.409747749567, 0.752222836018, 0.414456903934;
13, 0.614332854748, 0.127069547772, 0.3462279737, 0.186776086688, 0.932287633419, 0.381458491087, 0.139395147562, 0.121407613158, 0.520254313946, 0.355454921722, 0.997886061668, 0.409780412912, 0.75235325098, 0.413887947798;
14, 0.614657521248, 0.128224641085, 0.346241146326, 0.186801403761, 0.932277798653, 0.381482005119, 0.139407336712, 0.121422044933, 0.519655406475, 0.355471283197, 0.997957587242, 0.409800410271, 0.752449691296, 0.414587944746;
15, 0.614717841148, 0.128187283874, 0.346300542355, 0.186753600836, 0.932378351688, 0.381462842226, 0.139388382435, 0.121264986694, 0.519713640213, 0.355437159538, 0.99801248312, 0.409464985132, 0.752623260021, 0.414223402739;
16, 0.614730477333, 0.1282351017, 0.346331268549, 0.186746746302, 0.932397603989, 0.381462693214, 0.139417424798, 0.121289424598, 0.519776761532, 0.355452239513, 0.998088538647, 0.409571915865, 0.75261092186, 0.414085328579;
17, 0.519967198372, 0.355452775955, 0.346282184124, 0.186747893691, 0.93233948946, 0.381443530321, 0.139368981123, 0.12128354609, , , 0.997989237309, 0.409728199244, 0.752448916435, 0.413868963718;
18, 0.510714173317, 0.357297956944, 0.346256941557, 0.186771154404, 0.932292282581, 0.381440341473, 0.139337152243, 0.121268540621, 0.615755736828, 0.127061888576, 0.997750520706, 0.409460663795, 0.752482891083, 0.414097815752;
19, 0.573945105076, 0.296027779579, 0.345834314823, 0.18696244061, 0.932420790195, 0.381271779537, 0.139292374253, 0.121293857694, 0.614867210388, 0.127840235829, 0.998004257679, 0.409720718861, 0.752545773983, 0.414216458797;
20, 0.67069196701, 0.136624664068, 0.346275687218, 0.186749875546, 0.932326734066, 0.381430208683, 0.13935251534, 0.121262833476, 0.614552199841, 0.128798305988, 0.998049497604, 0.409805566072, 0.752553999424, 0.414232045412;
21, 0.671559989452, 0.12588660419, 0.346271127462, 0.186739817262, 0.932478010654, 0.381233870983, 0.139350190759, 0.121258594096, 0.613459408283, 0.128949210048, 0.99796718359, 0.409794032574, 0.752406477928, 0.413846582174;
22, 0.668674111366, 0.127158507705, 0.346281677485, 0.186745643616, 0.932340025902, 0.381416678429, 0.139357537031, 0.121248207986, 0.613490283489, 0.128978744149, 0.997894644737, 0.409558862448, 0.752186954021, 0.413869738579;
23, 0.668629646301, 0.12716075778, 0.346276372671, 0.186741009355, 0.932311654091, 0.381407171488, 0.139357671142, 0.121247880161, 0.615151643753, 0.128172174096, 0.998085260391, 0.409815251827, 0.752730071545, 0.414126694202;
24, 0.66860461235, 0.127220854163, 0.346254855394, 0.186777099967, 0.932308852673, 0.381473839283, 0.139332160354, 0.12128059566, 0.612941384315, 0.129104614258, 0.998114705086, 0.409985542297, 0.7525857687, 0.414202779531;
25, 0.668605089188, 0.127202644944, 0.34623926878, 0.186758130789, 0.932309508324, 0.381433099508, 0.139329567552, 0.121261261404, 0.615007221699, 0.129081904888, 0.998050391674, 0.409732311964, 0.752429127693, 0.41425383091;
26, 0.668624162674, 0.127206146717, 0.346258074045, 0.186749950051, 0.932317316532, 0.38144376874, 0.139343798161, 0.121274925768, 0.61504226923, 0.128326192498, 0.998156011105, 0.409999102354, 0.752390563488, 0.413704901934;
27, 0.668639242649, 0.127240732312, 0.346248835325, 0.18675711751, 0.932271718979, 0.381651133299, 0.139440372586, 0.121433973312, 0.614943683147, 0.128629237413, 0.997943937778, 0.409424811602, 0.711074769497, 0.337596595287;
28, 0.614605784416, 0.128244444728, 0.34627610445, 0.186750888824, 0.93232023716, 0.381420195103, 0.139356702566, 0.12125852704, , , 0.99789339304, 0.409903287888, 0.658899366856, 0.10631699115;
29, 0.614576518536, 0.128293514252, 0.346263855696, 0.186760157347, 0.932483494282, 0.381265997887, 0.139443427324, 0.121393457055, , , 0.99808216095, 0.409581869841, , ;
30, 0.614304482937, 0.128559499979, 0.346250295639, 0.186742290854, 0.932318508625, 0.381435245275, 0.139333695173, 0.121255263686, 0.668724358082, 0.127183929086, 0.997909605503, 0.409640491009, , ;
31, 0.614127516747, 0.128935188055, 0.346258997917, 0.186777576804, 0.932297229767, 0.381449520588, 0.139344424009, 0.121274679899, 0.668785750866, 0.127283155918, 0.998029410839, 0.40970480442, , ;
32, 0.668626010418, 0.127244904637, 0.346264064312, 0.18674865365, 0.932321727276, 0.38143786788, 0.139346212149, 0.12125851959, , , 0.997958958149, 0.409896492958, , ;
33, 0.668588459492, 0.12723942101, 0.346235513687, 0.186759337783, 0.932289123535, 0.381453126669, 0.139331623912, 0.121272683144, 0.614671289921, 0.129066616297, 0.998010694981, 0.409811705351, , ;
34, 0.668586373329, 0.127230480313, 0.346241235733, 0.186767786741, 0.932271301746, 0.381438702345, 0.139323323965, 0.121275633574, 0.613744497299, 0.129417330027, 0.997895538807, 0.409720510244, , ;
35, 0.6686591506, 0.127242356539, 0.346288055182, 0.186734378338, 0.932339906693, 0.381413012743, 0.139369130135, 0.121258795261, 0.614984631538, 0.128787413239, 0.997940182686, 0.409727156162, 0.46602794528, 0.204131066799;
36, 0.668673694134, 0.127249807119, 0.346307426691, 0.186731263995, 0.932507514954, 0.38123357296, 0.139379173517, 0.121259622276, 0.614941179752, 0.128737032413, 1.00244379044, 0.406092852354, 0.465903759003, 0.204679757357;
37, 0.668462395668, 0.127197831869, 0.346325814724, 0.186755552888, 0.932394623756, 0.381442368031, 0.139408126473, 0.121266208589, 0.615163445473, 0.128041788936, 0.689561784267, -0.0190188921988, 0.694486677647, -0.0131401605904;
38, 0.668621599674, 0.127252846956, 0.346250593662, 0.186763703823, 0.9323168993, 0.381445586681, 0.139335006475, 0.121267080307, 0.614664316177, 0.128596201539, 0.464448183775, 0.203978359699, 0.596930325031, -0.0158474016935;
39, 0.668616592884, 0.127276137471, 0.346253216267, 0.18676635623, 0.932298958302, 0.381443709135, 0.139333337545, 0.121273055673, 0.614817738533, 0.128815576434, 0.574626266956, -0.0142058497295, 0.465926229954, 0.205076470971;
40, 0.668578624725, 0.127234578133, 0.346243321896, 0.186773523688, 0.932298123837, 0.381445497274, 0.139320358634, 0.121272817254, 0.612565040588, 0.130704149604, 0.504364669323, 0.0930747911334, , ;
41, 0.932589352131, 0.381660550833, 0.346229821444, 0.186747193336, 0.139514401555, 0.121490173042, 0.614168941975, 0.127708867192, 0.668866932392, 0.127368435264, 0.464436888695, 0.204049944878, 0.508074223995, 0.271899372339;
42, 0.932554960251, 0.381595134735, 0.139043852687, 0.120676033199, 0.668662846088, 0.127130672336, , , , , 0.514032721519, 0.25920689106, , ;
43, 0.932768523693, 0.381795406342, 0.138735294342, 0.120787471533, 0.668689191341, 0.127086877823, , , , , 0.464512765408, 0.204046607018, , ;
44, 0.932569742203, 0.381599932909, 0.138894930482, 0.120659977198, 0.668700993061, 0.127179339528, , , , , 0.515620172024, 0.24385817349, , ;
45, 0.932514488697, 0.381574392319, 0.346249789, 0.186754912138, 0.66846704483, 0.127013579011, 0.139330908656, 0.12127494067, 0.615061163902, 0.12798653543, 0.513690412045, 0.244035944343, 0.465739250183, 0.204927280545;
46, 0.932534456253, 0.381600409746, 0.346219301224, 0.186753407121, 0.668055057526, 0.12697404623, 0.1393147856, 0.121271505952, 0.61368983984, 0.128332719207, 0.513723433018, 0.244132891297, , ;
47, 0.932468295097, 0.381535410881, 0.346232622862, 0.186758518219, 0.668488562107, 0.12704461813, 0.139308720827, 0.12127109617, 0.613322198391, 0.129532247782, 0.513815581799, 0.244105055928, 0.465659588575, 0.204953297973;
48, 0.932559013367, 0.381584316492, 0.346274644136, 0.186731085181, 0.614408135414, 0.128208234906, 0.139361381531, 0.121269635856, 0.668944716454, 0.126961693168, 0.513973593712, 0.244040057063, 0.466141402721, 0.204496443272;
49, 0.932696163654, 0.381290614605, 0.348312705755, 0.175534948707, 0.614585995674, 0.128532171249, 0.139430999756, 0.121279202402, 0.66889923811, 0.127152994275, 0.513813912868, 0.244181379676, 0.466127961874, 0.204531297088;
50, 0.932720959187, 0.381294816732, 0.138535171747, 0.119317770004, 0.614746570587, 0.128287449479, 0.668484449387, 0.127207785845, , , 0.513801455498, 0.244112148881, 0.465887248516, 0.204418390989;
51, 0.932663857937, 0.381311118603, 0.61394405365, 0.115718722343, 0.614706814289, 0.12830246985, 0.139360189438, 0.121269389987, 0.667692899704, 0.126392245293, 0.513523280621, 0.244236469269, 0.466015070677, 0.204547673464;
52, 0.9324670434, 0.381531625986, 0.606083869934, 0.117482632399, 0.614705741405, 0.128272384405, 0.139298513532, 0.121255099773, , , 0.513719856739, 0.244110539556, 0.465713053942, 0.205057561398;
53, 0.932534337044, 0.381617546082, 0.606003701687, 0.120391204953, 0.614775896072, 0.128300637007, 0.139428243041, 0.121382579207, 0.667353332043, 0.124841690063, 0.513848543167, 0.244195014238, , ;
54, 0.932509303093, 0.381557106972, 0.606060922146, 0.120407491922, 0.614575684071, 0.128188312054, 0.139317080379, 0.121239610016, 0.668806672096, 0.125472009182, 0.513764321804, 0.244167476892, 0.465741038322, 0.205072715878;
55, 0.932550251484, 0.381589055061, 0.606075286865, 0.120429709554, 0.614916324615, 0.128381848335, 0.139340355992, 0.121273092926, 0.66887229681, 0.125541344285, 0.513698101044, 0.244167745113, , ;
56, 0.932498931885, 0.381521344185, 0.606093585491, 0.120425328612, 0.614796757698, 0.128273069859, 0.139346256852, 0.121255367994, 0.6688606143, 0.12550765276, 0.513822257519, 0.243944421411, 0.465766459703, 0.204486653209;
57, 0.93258523941, 0.381563186646, 0.606160283089, 0.120446667075, 0.614823281765, 0.128254145384, 0.139421567321, 0.121268250048, 0.668921947479, 0.125540629029, 0.514029920101, 0.244197756052, 0.465939313173, 0.20454891026;
58, 0.932613015175, 0.381577908993, 0.606173455715, 0.120421811938, 0.614489674568, 0.128281444311, 0.425650119781, 0.169518426061, 0.668937563896, 0.125519573689, 0.513685464859, 0.244157269597, 0.466331839561, 0.204574376345;
59, 0.932587862015, 0.381571561098, 0.669386386871, 0.125304460526, 0.614757359028, 0.128260076046, 0.663707733154, 0.0967318192124, 0.606442630291, 0.12140828371, 0.513747930527, 0.244163155556, 0.465896099806, 0.20459599793;
60, 0.93251812458, 0.381536781788, 0.668975651264, 0.125310018659, 0.614634275436, 0.12831877172, 0.673371613026, 0.111413963139, 0.605901658535, 0.121077366173, 0.513734459877, 0.244063258171, 0.465931862593, 0.204672530293;
61, 0.932550132275, 0.381575375795, 0.669110178947, 0.125293284655, 0.614718019962, 0.128247320652, 0.668969154358, 0.123161397874, , , 0.513957560062, 0.244050696492, 0.465816825628, 0.204939648509;
62, 0.932535231113, 0.381580740213, 0.668964087963, 0.125328525901, 0.614932537079, 0.128483727574, 0.668941378593, 0.123389266431, , , 0.513861358166, 0.24401652813, 0.465952694416, 0.204647108912;
