ID (2.5Hz), Container1 X, Container1 Y, Container2 X, Container2 Y, Container3 X, Container3 Y, Container4 X, Container4 Y, Container5 X, Container5 Y, Pen1 X, Pen1 Y, Pen2 X, Pen2 Y;
0, , , , , , , , , , , , , , ;
1, , , , , , , , , , , , , , ;
2, , , , , , , , , , , , , , ;
3, , , , , , , , , , , , , , ;
4, , , , , , , , , , , , , , ;
5, , , , , , , , , , , , , , ;
6, , , , , , , , , , , , , , ;
7, , , , , , , , , , , , , , ;
8, , , , , , , , , , , , , , ;
9, , , , , , , , , , , , , , ;
10, , , , , , , , , , , , , , ;
11, 1.00637483597, -0.0327248871326, , , , , , , , , , , , ;
12, 0.866775453091, 0.310901969671, , , , , , , , , , , , ;
13, 0.867728888988, 0.342247307301, , , , , , , , , , , , ;
14, 0.867716670036, 0.342218130827, , , , , , , , , , , , ;
15, 0.867838561535, 0.342230349779, , , , , , , , , , , , ;
16, 0.867837071419, 0.342242091894, , , , , , , , , , , , ;
17, 0.867714881897, 0.342214792967, , , , , , , , , , , , ;
18, 0.867683529854, 0.342226982117, , , , , , , , , , , , ;
19, 0.867778778076, 0.342231094837, , , , , , , , , , , , ;
20, 0.867809295654, 0.342257738113, , , , , , , , , , , , ;
21, 0.867831528187, 0.342208743095, , , , , , , , , , , , ;
22, 0.867791950703, 0.342238485813, , , , , , , , , , , , ;
23, 0.867771089077, 0.342233657837, , , , , , , , , , , , ;
24, 0.867743194103, 0.342237025499, , , , , , , , , , , , ;
25, 0.867751836777, 0.342253953218, , , , , , , , , , , , ;
26, 0.867744386196, 0.342268139124, , , , , , , , , , , , ;
27, 0.867750346661, 0.342244148254, , , , , , , , , , , , ;
28, 0.867751061916, 0.342226952314, , , , , , , , , , , , ;
29, 0.867735803127, 0.342239558697, , , , , , , , , 0.398460924625, 0.357888638973, , ;
30, 0.867712855339, 0.342268824577, , , , , , , , , 0.39069584012, 0.37058120966, , ;
31, 0.867712557316, 0.342204451561, , , , , , , , , 0.390854775906, 0.371158331633, , ;
32, 0.867780029774, 0.34226834774, , , , , , , , , 0.390801280737, 0.370486587286, , ;
33, 0.867819070816, 0.342226266861, , , , , , , , , 0.391487032175, 0.370689481497, , ;
34, 0.867842912674, 0.34223985672, , , , , , , , , 0.391012996435, 0.370519638062, , ;
35, 0.867772877216, 0.34225204587, , , , , , , , , 0.391151189804, 0.370586723089, , ;
36, 0.867728829384, 0.342237740755, 0.96927177906, -0.135454803705, , , , , , , 0.390742331743, 0.370414763689, , ;
37, 0.867702782154, 0.342241436243, , , 0.565043985844, 0.204594925046, , , , , 0.390724241734, 0.370621949434, , ;
38, 0.86770349741, 0.34223690629, 0.513644218445, 0.218414947391, , , , , , , 0.390711426735, 0.370691984892, , ;
