ID (2.5Hz), Container1 X, Container1 Y, Container2 X, Container2 Y, Container3 X, Container3 Y, Container4 X, Container4 Y, Container5 X, Container5 Y, Pen1 X, Pen1 Y, Pen2 X, Pen2 Y;
0, 0.265075862408, 0.19639082253, 0.500636518002, 0.283749252558, 0.178529903293, 0.114518217742, 0.627776622772, 0.303326368332, , , 1.07146966457, 0.335388958454, , ;
1, 0.265105396509, 0.196361154318, 0.500631630421, 0.283767580986, 0.178505346179, 0.114523150027, 0.627789676189, 0.303348958492, , , 1.07140421867, 0.335659593344, , ;
2, 0.26432621479, 0.196446910501, 0.500201761723, 0.283783227205, 0.178544119, 0.114527665079, 0.627783179283, 0.30333122611, , , 1.07124233246, 0.335566759109, , ;
3, 0.2652169168, 0.196406453848, 0.500620186329, 0.283772230148, 0.178464189172, 0.114487782121, 0.627794981003, 0.30334815383, , , 1.07137942314, 0.335512667894, , ;
4, 0.264279693365, 0.196468502283, 0.501420855522, 0.28460791707, 0.178468078375, 0.114488884807, 0.62776273489, 0.303344547749, , , 1.07180964947, 0.335076361895, , ;
5, 0.265091627836, 0.196396261454, 0.501318156719, 0.284458190203, 0.178512364626, 0.114496670663, 0.627790033817, 0.303343474865, , , 1.07139635086, 0.335323303938, , ;
6, 0.265169948339, 0.196504950523, 0.500615119934, 0.283752769232, 0.178484544158, 0.114514097571, 0.627756118774, 0.303338348866, , , 1.07151794434, 0.335040658712, , ;
7, 0.265149891376, 0.19650503993, 0.500159978867, 0.283776819706, 0.178453817964, 0.11447994411, 0.627744019032, 0.303336083889, , , 1.0712454319, 0.33531498909, , ;
8, 0.264871001244, 0.195970520377, 0.500557899475, 0.283761441708, 0.178433015943, 0.114517487586, 0.627694487572, 0.303336560726, , , 1.07136368752, 0.335513710976, , ;
9, 0.26509141922, 0.196424871683, 0.500636458397, 0.283784300089, 0.178528293967, 0.114563383162, 0.662792265415, 0.265567421913, , , 1.07148265839, 0.335259377956, , ;
10, 0.265197902918, 0.195442974567, 0.500682353973, 0.283727735281, 0.178556069732, 0.114494509995, 0.755934774876, 0.111905701458, , , 1.07139980793, 0.335439115763, , ;
11, 0.264382451773, 0.19645768404, 0.500682890415, 0.283773124218, 0.178578853607, 0.114570088685, 0.758587956429, 0.118132427335, , , 1.07125687599, 0.335447907448, , ;
12, 0.265217155218, 0.196483060718, 0.500670969486, 0.283732324839, 0.178546980023, 0.114515125751, 0.758570849895, 0.118097878993, , , 1.07148218155, 0.335415750742, , ;
13, 0.265013605356, 0.19631627202, 0.500806033611, 0.284202486277, 0.178483203053, 0.114523552358, 0.758500099182, 0.118113696575, , , 1.07097554207, 0.33512455225, , ;
14, 0.265050262213, 0.196386575699, 0.500593662262, 0.283739030361, 0.178493961692, 0.114517636597, 0.75848454237, 0.118105754256, , , 1.07135295868, 0.335038155317, , ;
15, 0.265674173832, 0.196124538779, 0.500015497208, 0.283939778805, 0.178473263979, 0.114549942315, 0.758469343185, 0.118131555617, , , 1.071428895, 0.335445672274, , ;
16, 0.265082478523, 0.19635027647, 0.913560807705, 0.294667363167, 0.178528934717, 0.114486552775, 0.75854665041, 0.118075028062, 0.526581466198, 0.19100394845, 1.07130122185, 0.335293442011, , ;
17, 0.265129446983, 0.19639210403, 0.913697302341, 0.294419258833, 0.178551539779, 0.114488601685, 0.75846773386, 0.117997512221, 0.685859799385, 0.106374412775, 1.07127785683, 0.335550367832, , ;
18, 0.265106678009, 0.196378692985, 0.9136480093, 0.294548720121, 0.17852512002, 0.114549562335, 0.7584836483, 0.117985889316, 0.695639312267, 0.116650559008, 1.07141804695, 0.33590105176, , ;
19, 0.26510065794, 0.196406260133, 0.913217425346, 0.294628709555, 0.178482249379, 0.114484235644, 0.759113848209, 0.11815354228, 0.698990225792, 0.125876411796, 1.07089722157, 0.336414605379, , ;
