ID (2.5Hz), Container1 X, Container1 Y, Container2 X, Container2 Y, Container3 X, Container3 Y, Container4 X, Container4 Y, Container5 X, Container5 Y;
0, 0.397370696068, 0.358940511942, 0.190433979034, 0.131254434586, 0.690035104752, 0.38258343935, 0.496874332428, 0.129217416048, 0.959124207497, 0.252445280552;
1, 0.397376149893, 0.358951449394, 0.190220326185, 0.131388232112, 0.690019488335, 0.382621258497, 0.496834397316, 0.129238963127, 0.95914375782, 0.252457141876;
2, 0.397373259068, 0.358961135149, 0.19024284184, 0.131334349513, 0.689841747284, 0.382575601339, 0.496835649014, 0.129239916801, 0.959143400192, 0.25246194005;
3, 0.397361189127, 0.358929276466, 0.19041891396, 0.131264925003, 0.68983322382, 0.382563471794, 0.49686679244, 0.129205524921, 0.959143459797, 0.252467751503;
4, 0.397362589836, 0.358936458826, 0.190435141325, 0.131244197488, 0.690019667149, 0.382590740919, 0.496878713369, 0.129215791821, 0.959015130997, 0.25257062912;
5, 0.397331297398, 0.358943760395, 0.190430700779, 0.131251275539, 0.689999818802, 0.382600277662, 0.496825605631, 0.129257246852, 0.958980619907, 0.252583891153;
6, 0.397348105907, 0.358968287706, 0.190414220095, 0.13125243783, 0.689999163151, 0.382639020681, 0.496820092201, 0.12925350666, 0.95912194252, 0.252463191748;
7, 0.39733850956, 0.358964771032, 0.190468743443, 0.131187215447, 0.689992368221, 0.382627695799, 0.496833145618, 0.129233449697, 0.959105968475, 0.252455979586;
8, 0.397352606058, 0.358961254358, 0.190308183432, 0.131281554699, 0.690003335476, 0.382647395134, 0.496855467558, 0.129218250513, 0.959117293358, 0.252472400665;
9, 0.397386372089, 0.358942747116, 0.497118860483, 0.129447221756, 0.690043151379, 0.38260743022, 0.959173262119, 0.252452075481, 0.194341480732, 0.158003509045;
10, 0.397365927696, 0.358972430229, 0.497064173222, 0.129521325231, 0.690023005009, 0.382639348507, 0.95913952589, 0.252489894629, , ;
11, 0.397925615311, 0.358878403902, 0.497083723545, 0.129560813308, 0.690022826195, 0.382625877857, 0.959160506725, 0.252478420734, , ;
12, 0.39736905694, 0.358959555626, 0.554729878902, 0.118206709623, 0.690013349056, 0.382651090622, 0.959820151329, 0.252295076847, 0.496659487486, 0.129744336009;
13, 0.397343814373, 0.35894960165, 0.553320527077, 0.12067668885, 0.689988076687, 0.382602751255, 0.959118127823, 0.252469807863, 0.496424198151, 0.128696724772;
14, 0.397343605757, 0.35898193717, 0.553376555443, 0.121528692544, 0.689992129803, 0.382656931877, 0.959006547928, 0.252641260624, 0.496526181698, 0.128777608275;
15, 0.397365808487, 0.358940511942, 0.553402483463, 0.12152890116, 0.690019845963, 0.382610231638, 0.959141612053, 0.25245937705, 0.496556162834, 0.128687217832;
16, 0.397364526987, 0.358959704638, 0.553386509418, 0.121670313179, 0.690020442009, 0.382621198893, 0.95901209116, 0.252608239651, 0.496568888426, 0.128708288074;
17, 0.39740601182, 0.358944147825, 0.553310513496, 0.121762394905, 0.690088927746, 0.382572859526, 0.959195673466, 0.252449393272, 0.49662810564, 0.128693148494;
18, 0.396582633257, 0.358026266098, 0.553279995918, 0.1217103526, 0.690455436707, 0.382378488779, 0.959103941917, 0.252475231886, 0.496509373188, 0.128660589457;
19, 0.439446777105, 0.147650524974, 0.552293002605, 0.122996553779, 0.690242409706, 0.38236284256, 0.959122717381, 0.252458453178, 0.496528714895, 0.128695189953;
20, 0.491078972816, 0.0977360829711, 0.553120315075, 0.120936088264, 0.690003156662, 0.382609963417, 0.959138810635, 0.252466917038, 0.496546894312, 0.128693506122;
21, 0.489535659552, 0.103291876614, 0.496683716774, 0.128865838051, 0.69000428915, 0.382619321346, 0.959127724171, 0.25246411562, , ;
22, 0.489318609238, 0.102138854563, 0.496686279774, 0.128779366612, 0.690057456493, 0.382507354021, 0.959146201611, 0.252388834953, 0.552438437939, 0.122784033418;
23, 0.489176273346, 0.102193623781, 0.496726870537, 0.128859728575, 0.690089166164, 0.382589995861, 0.959210693836, 0.252448379993, 0.553196668625, 0.121465004981;
24, 0.489209681749, 0.102142557502, 0.496699124575, 0.128851786256, 0.690066516399, 0.382628381252, 0.959193527699, 0.252540618181, 0.553232908249, 0.121664248407;
25, 0.489240199327, 0.102221898735, 0.496680945158, 0.128892242908, 0.690022289753, 0.382637858391, 0.959830582142, 0.261926919222, 0.553243637085, 0.121823884547;
26, 0.489250093699, 0.102201916277, 0.496657222509, 0.128835663199, 0.690004527569, 0.382580250502, 0.552995324135, 0.121119394898, 0.702212631702, 0.189987957478;
27, 0.490127384663, 0.102671794593, 0.496647357941, 0.128859773278, 0.690005004406, 0.382588684559, 0.552919149399, 0.121244691312, 0.541612744331, 0.133276566863;
28, 0.490002125502, 0.102904483676, 0.49587905407, 0.128879055381, 0.69002699852, 0.382624447346, 0.552795231342, 0.121340222657, 0.541207373142, 0.135316073895;
29, 0.489679008722, 0.102710343897, 0.49666851759, 0.128829285502, 0.690035164356, 0.382597267628, 0.553064882755, 0.121174283326, 0.541334569454, 0.135237649083;
30, 0.489689290524, 0.102618657053, 0.496627897024, 0.128847882152, 0.689999699593, 0.382618367672, 0.553054511547, 0.121363595128, 0.541289687157, 0.135275661945;
31, 0.489906102419, 0.102898597717, 0.496668577194, 0.128847777843, 0.69002532959, 0.382590651512, 0.541322827339, 0.135220199823, , ;
32, 0.489993602037, 0.10334854573, 0.496625632048, 0.128856211901, 0.689980685711, 0.382491737604, 0.541275084019, 0.135267019272, 0.552984058857, 0.12125274539;
33, 0.489747524261, 0.102583013475, 0.496669918299, 0.128829613328, 0.624695062637, 0.312984287739, 0.541330695152, 0.135206535459, 0.552375972271, 0.122836485505;
34, 0.489751547575, 0.102914772928, 0.49671587348, 0.128855004907, 0.501195073128, 0.0931838750839, 0.553000748158, 0.121166691184, 0.541067957878, 0.135730355978;
35, 0.488911539316, 0.104003496468, 0.496530681849, 0.128802925348, 0.499603807926, 0.0834762305021, 0.552617907524, 0.121207542717, 0.540000140667, 0.135981500149;
36, 0.489666074514, 0.102707497776, 0.497855067253, 0.13025803864, 0.5003272295, 0.0834157988429, 0.553031861782, 0.121202751994, 0.54118013382, 0.135040104389;
37, 0.489664703608, 0.10280431807, 0.496691763401, 0.128822997212, 0.50012165308, 0.0832359418273, 0.553050458431, 0.121310569346, 0.541199743748, 0.1349696666;
38, 0.489668875933, 0.102561593056, 0.496685415506, 0.128851339221, 0.500086903572, 0.0831962749362, 0.553076803684, 0.121333248913, 0.541039049625, 0.135168790817;
39, 0.489996999502, 0.103411056101, 0.496653288603, 0.128861114383, 0.500269055367, 0.0834029987454, 0.553053319454, 0.121328465641, 0.541029155254, 0.135162487626;
40, 0.489613831043, 0.102723062038, 0.496625363827, 0.128777623177, 0.500130534172, 0.0831668525934, 0.553059518337, 0.121313177049, 0.541059195995, 0.135131135583;
41, 0.489678919315, 0.10266380012, 0.496683686972, 0.12886030972, 0.500222980976, 0.0831357762218, 0.553082406521, 0.121314749122, 0.541141867638, 0.135114535689;
42, 0.489664196968, 0.102759331465, 0.496660590172, 0.128813013434, 0.500203967094, 0.083147957921, 0.553090333939, 0.121320806444, 0.541128098965, 0.135123938322;
43, 0.48969078064, 0.102548442781, 0.496661663055, 0.128815382719, 0.499317526817, 0.0837295502424, 0.553082585335, 0.121323160827, 0.54110121727, 0.135130867362;
44, 0.48970925808, 0.102602675557, 0.49668481946, 0.128866478801, 0.500134825706, 0.0831714123487, 0.553078055382, 0.121333636343, 0.541077375412, 0.135150775313;
45, 0.489666223526, 0.102836236358, 0.496659874916, 0.128821328282, 0.500342786312, 0.0833290368319, 0.553026080132, 0.121303185821, 0.541623473167, 0.134635910392;
46, 0.489669531584, 0.102581590414, 0.496660262346, 0.128826066852, 0.500156879425, 0.0831725522876, 0.553083539009, 0.121327608824, 0.54109364748, 0.13514919579;
47, 0.489685058594, 0.102590121329, 0.496684730053, 0.128850013018, 0.500168859959, 0.0831615626812, 0.553080797195, 0.121327474713, 0.5411003232, 0.135136216879;
48, 0.489664912224, 0.102655343711, 0.496673643589, 0.128846257925, 0.50017541647, 0.0831735208631, 0.553081512451, 0.121326424181, 0.541095435619, 0.135138258338;
49, 0.489694416523, 0.102555707097, 0.49668097496, 0.128844857216, 0.500165462494, 0.0831788107753, 0.552571594715, 0.120527893305, 0.541094720364, 0.135141864419;
50, 0.489657104015, 0.10293802619, 0.496676117182, 0.12884670496, 0.49932333827, 0.0830049961805, 0.553083360195, 0.121329776943, 0.541091322899, 0.135144710541;
